Scaling equations	6.4547*x-6.1745	4.3504*x-4.1755	5.6665*x-5.4268	6.4825*x-6.1940	4.3471*x-4.1302	6.3983*x-6.2383	x	x
Timestamp	Analog channel 0 (RV.009 - 133148)	Analog channel 1 (RV.004 - 99871)	Analog channel 2 (RV.011 - 90471)	Analog channel 3 (RV.010 - 133149)	Analog channel 4 (RV.005 - 99875)	Analog channel 5 (RV.008 - 133147)	Analog channel 6	Analog channel 7
2020.08.26 08:42:43.578	0.963226	0.955995	0.963226	0.968484	0.966184	-0.000095	0.000234	-0.000095
2020.08.26 08:42:43.828	0.960596	0.960268	0.968156	0.971114	0.964869	-0.000095	-0.000095	-0.000095
2020.08.26 08:42:44.078	0.953037	0.960268	0.965855	0.965526	0.952708	-0.000095	-0.000095	0.000891
2020.08.26 08:42:44.328	0.961911	0.965526	0.970785	0.974072	0.963883	-0.000095	0.000563	0.000234
2020.08.26 08:42:44.578	0.958624	0.973414	0.966512	0.969470	0.958296	0.000234	0.000234	-0.000095
2020.08.26 08:42:44.828	0.964540	0.966184	0.964540	0.972428	0.970128	0.000563	0.000234	-0.000095
2020.08.26 08:42:45.078	0.959282	0.967170	0.965198	0.970785	0.956652	0.000563	-0.000095	0.000234
2020.08.26 08:42:45.328	0.961911	0.969142	0.971114	0.973086	0.963883	0.000563	-0.000095	0.000563
2020.08.26 08:42:45.578	0.957967	0.975715	0.957967	0.962568	0.962240	0.000234	0.000234	0.000234
2020.08.26 08:42:45.828	0.966512	0.965526	0.962897	0.965855	0.971771	0.000563	0.000234	-0.000095
2020.08.26 08:42:46.078	0.960268	0.953366	0.970785	0.967170	0.964869	0.000234	0.000234	-0.000095
2020.08.26 08:42:46.328	0.962897	0.971114	0.961911	0.971442	0.966184	-0.000423	0.000563	0.000234
2020.08.26 08:42:46.578	0.966184	0.966184	0.950736	0.965198	0.959610	0.000563	0.000234	0.000234
2020.08.26 08:42:46.828	0.959610	0.983603	0.958296	0.966841	0.953694	0.000234	0.000234	0.000563
2020.08.26 08:42:47.078	0.966841	0.975058	0.942191	0.964540	0.965198	0.000234	0.000234	-0.000095
2020.08.26 08:42:47.328	0.966841	0.976372	0.947121	0.961911	0.962240	-0.000095	0.000563	-0.000095
2020.08.26 08:42:47.578	0.957967	0.968813	0.970128	0.966841	0.949750	0.000563	-0.000095	-0.000095
2020.08.26 08:42:47.828	0.961911	0.959610	0.970785	0.971771	0.965198	0.000234	0.000563	0.000563
2020.08.26 08:42:48.078	0.958953	0.964540	0.968156	0.964869	0.953037	-0.000095	0.000234	0.000563
2020.08.26 08:42:48.328	0.966841	0.976372	0.977358	0.969799	0.954023	0.000234	0.000563	-0.000095
2020.08.26 08:42:48.578	0.959610	0.967170	0.957310	0.968813	0.965526	-0.000095	0.000234	0.000234
2020.08.26 08:42:48.828	0.956652	0.963554	0.968484	0.976701	0.964540	-0.000423	-0.000095	0.000563
2020.08.26 08:42:49.078	0.958624	0.965855	0.966512	0.971771	0.958953	0.000234	0.000234	0.000234
2020.08.26 08:42:49.328	0.958624	0.970785	0.967170	0.970785	0.968813	-0.000095	0.000234	-0.000095
2020.08.26 08:42:49.578	0.956981	0.959939	0.964212	0.971771	0.961254	0.000563	0.000234	-0.000095
2020.08.26 08:42:49.828	0.960596	0.976044	0.966841	0.969142	0.960925	0.000234	0.000234	-0.000095
2020.08.26 08:42:50.078	0.964212	0.959282	0.969470	0.966841	0.967498	0.000234	-0.000095	-0.000095
2020.08.26 08:42:50.328	0.961911	0.977687	0.967498	0.970128	0.958624	0.000563	-0.000095	0.000563
2020.08.26 08:42:50.578	0.964540	0.972757	0.951394	0.965855	0.961582	0.000234	-0.000095	0.000234
2020.08.26 08:42:50.828	0.964212	0.968156	0.965855	0.967827	0.963883	-0.000423	-0.000095	0.000234
2020.08.26 08:42:51.078	0.957967	0.967170	0.966841	0.968156	0.953694	0.000234	0.000563	0.000234
2020.08.26 08:42:51.328	0.962897	0.963883	0.972757	0.974729	0.967498	0.000234	0.000234	-0.000095
2020.08.26 08:42:51.578	0.961582	0.978016	0.952380	0.961911	0.955009	-0.000095	0.000563	0.000563
2020.08.26 08:42:51.828	0.957967	0.966841	0.970128	0.974072	0.955666	0.000563	0.000563	0.000234
2020.08.26 08:42:52.078	0.964540	0.972100	0.960925	0.966841	0.965855	-0.000095	-0.000095	0.000234
2020.08.26 08:42:52.328	0.964540	0.967498	0.957638	0.968813	0.969799	0.000234	0.000234	0.000563
2020.08.26 08:42:52.578	0.961911	0.968156	0.971114	0.974400	0.950408	0.000234	0.000234	-0.000095
2020.08.26 08:42:52.828	0.963554	0.965526	0.963226	0.970785	0.971114	-0.000423	-0.000095	0.000234
2020.08.26 08:42:53.078	0.960925	0.959282	0.966184	0.968813	0.960925	0.000234	0.000234	0.000234
2020.08.26 08:42:53.328	0.963226	0.974729	0.960596	0.963554	0.956652	0.000234	0.000563	0.000234
2020.08.26 08:42:53.578	0.961911	0.970128	0.958296	0.962240	0.955666	-0.000095	-0.000095	0.000234
2020.08.26 08:42:53.828	0.965855	0.962240	0.961911	0.970128	0.970456	0.000234	0.000234	0.000234
2020.08.26 08:42:54.078	0.957967	0.962568	0.964869	0.965526	0.961254	0.000234	0.000234	0.000234
2020.08.26 08:42:54.328	0.963554	0.963554	0.967827	0.968156	0.967170	-0.000095	0.000234	0.000234
2020.08.26 08:42:54.578	0.961582	0.962568	0.965526	0.968813	0.962568	0.000234	-0.000095	0.000234
2020.08.26 08:42:54.828	0.963226	0.977687	0.968484	0.966512	0.955338	0.000234	0.000563	0.000234
2020.08.26 08:42:55.078	0.965526	0.962568	0.972757	0.967498	0.951394	0.000563	0.000563	0.000234
2020.08.26 08:42:55.328	0.963554	0.978673	0.973743	0.974729	0.959610	-0.000095	-0.000095	0.000234
2020.08.26 08:42:55.578	0.960268	0.972757	0.962897	0.966512	0.963883	-0.000095	0.000234	0.000234
2020.08.26 08:42:55.828	0.969142	0.976701	0.955009	0.966184	0.959939	0.000563	0.000234	-0.000095
2020.08.26 08:42:56.078	0.961911	0.958296	0.968484	0.969470	0.958296	0.000234	0.000234	0.000234
2020.08.26 08:42:56.328	0.963883	0.971114	0.951722	0.968156	0.970785	-0.000095	-0.000423	0.000234
2020.08.26 08:42:56.578	0.958624	0.970128	0.950079	0.965855	0.956981	0.000234	0.000234	0.000234
2020.08.26 08:42:56.828	0.958953	0.977358	0.967498	0.969799	0.960268	0.000234	-0.000095	-0.000095
2020.08.26 08:42:57.078	0.964869	0.979002	0.945807	0.956324	0.964869	-0.000423	0.000234	-0.000095
2020.08.26 08:42:57.328	0.965198	0.972757	0.954023	0.968484	0.969470	-0.000423	0.000234	-0.000095
2020.08.26 08:42:57.578	0.960925	0.965526	0.961254	0.959939	0.956981	0.000234	-0.000095	-0.000095
2020.08.26 08:42:57.828	0.965855	0.967170	0.968813	0.970785	0.965526	0.000234	0.000563	0.000234
2020.08.26 08:42:58.078	0.956981	0.972100	0.956981	0.961911	0.954680	0.000563	0.000234	0.000234
2020.08.26 08:42:58.328	0.959610	0.976044	0.963883	0.968813	0.945478	-0.000095	0.000563	0.000234
2020.08.26 08:42:58.578	0.963883	0.971442	0.954680	0.964212	0.955666	0.000563	0.000234	-0.000095
2020.08.26 08:42:58.828	0.964212	0.972100	0.955338	0.965198	0.964212	0.000234	0.000234	0.000234
2020.08.26 08:42:59.078	0.955338	0.979330	0.966184	0.967498	0.949422	-0.000095	0.000234	0.000563
2020.08.26 08:42:59.328	0.958296	0.973414	0.970128	0.976701	0.958624	-0.000095	-0.000095	0.000234
2020.08.26 08:42:59.578	0.957638	0.963226	0.971114	0.972428	0.955995	0.000563	0.000234	-0.000095
2020.08.26 08:42:59.828	0.960925	0.973743	0.966841	0.970456	0.961254	0.000563	-0.000095	0.000234
2020.08.26 08:43:00.078	0.963554	0.975058	0.964212	0.961911	0.958624	0.000234	-0.000095	0.000234
2020.08.26 08:43:00.328	0.960268	0.954680	0.987547	0.973743	0.962897	-0.000095	-0.000095	0.000234
2020.08.26 08:43:00.578	0.965526	0.970128	0.957310	0.962568	0.958296	0.000234	0.000234	-0.000423
2020.08.26 08:43:00.828	0.963226	0.976372	0.972100	0.967827	0.963226	0.000234	0.000563	-0.000095
2020.08.26 08:43:01.078	0.960925	0.962568	0.968156	0.968156	0.964540	0.000234	0.000234	0.000234
2020.08.26 08:43:01.328	0.963554	0.971442	0.956981	0.968813	0.966841	0.000563	0.000563	-0.000095
2020.08.26 08:43:01.578	0.960268	0.968813	0.952708	0.963883	0.961582	0.000563	-0.000095	-0.000095
2020.08.26 08:43:01.828	0.958953	0.969142	0.968484	0.965526	0.959610	-0.000095	-0.000095	0.000563
2020.08.26 08:43:02.078	0.961582	0.971114	0.961911	0.966512	0.955009	0.000234	-0.000095	0.000234
2020.08.26 08:43:02.328	0.964869	0.967170	0.940548	0.962897	0.964869	0.000234	0.000234	0.000234
2020.08.26 08:43:02.578	0.960596	0.973414	0.957638	0.964540	0.951065	0.000234	0.000234	-0.000095
2020.08.26 08:43:02.828	0.965526	0.963883	0.967170	0.970785	0.968813	0.000234	0.000234	-0.000095
2020.08.26 08:43:03.078	0.956324	0.967498	0.959282	0.964212	0.963883	-0.000095	-0.000095	-0.000095
2020.08.26 08:43:03.328	0.958296	0.977687	0.983932	0.965855	0.952380	-0.000095	-0.000095	-0.000095
2020.08.26 08:43:03.578	0.964869	0.960268	0.951394	0.961911	0.965855	0.000234	0.000563	0.000563
2020.08.26 08:43:03.828	0.965855	0.975058	0.961254	0.964540	0.967827	0.000563	-0.000095	0.000234
2020.08.26 08:43:04.078	0.960596	0.959939	0.968156	0.964540	0.962897	-0.000095	0.000234	-0.000095
2020.08.26 08:43:04.328	0.965526	0.973086	0.975058	0.965526	0.966841	0.000234	-0.000095	0.000234
2020.08.26 08:43:04.578	0.958624	0.972100	0.958624	0.967827	0.954680	0.000234	0.000234	0.000234
2020.08.26 08:43:04.828	0.965855	0.981302	0.955995	0.962897	0.955995	0.000234	-0.000423	0.000234
2020.08.26 08:43:05.078	0.965526	0.979659	0.954352	0.965198	0.951394	0.000234	-0.000095	-0.000095
2020.08.26 08:43:05.328	0.961911	0.962568	0.962240	0.970456	0.957967	0.000563	0.000563	0.000234
