Time;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE;ACE
Time;hm0;hm0a;hm0b;hmax;mdir;mdira;mdirb;sprtp;thhf;thmax;thtp;tm01;tm02;tm02a;tm02b;tp;uptime
12.08.2020 16:00:00;0.36133;0.16602;0.32227;0.56396;4.92188;16.8750;2.81250;66.4453;2.46094;24.9023;359.29688;3.7109;3.3203;16.3281;2.9297;20.5078;4866604.00000000
12.08.2020 17:00:00;0.33203;0.14648;0.29297;0.45410;3.16406;12.6563;1.40625;65.3906;7.73438;18.3594;1.75781;3.6133;3.2227;15.8594;2.9297;22.7539;4870204.00000000
12.08.2020 18:00:00;0.38574;0.16602;0.34668;0.41748;7.03125;33.7500;2.10938;72.4219;11.25000;8.2031;12.65625;3.8086;3.4180;15.9766;3.0859;24.9023;4873804.00000000
12.08.2020 19:00:00;0.43945;0.19531;0.39551;0.57861;7.38281;29.5313;4.21875;68.5547;10.89844;8.5938;52.38281;3.9063;3.5156;15.8008;3.1641;24.9023;4877404.00000000
12.08.2020 20:00:00;0.42480;0.15625;0.39551;0.50537;4.57031;216.5625;8.43750;76.6406;19.33594;9.4727;212.69531;3.7109;3.4180;16.2695;3.2031;24.9023;4881004.00000000
12.08.2020 21:00:00;0.33203;0.08789;0.32227;0.41016;0.70313;225.0000;3.16406;12.3047;7.03125;16.3086;359.29688;3.6133;3.4180;17.0313;3.3594;3.8086;4884604.00000000
12.08.2020 22:00:00;0.33203;0.03906;0.32715;0.41016;3.16406;127.9688;2.81250;9.4922;8.08594;19.7266;2.81250;3.5156;3.4180;16.4453;3.3984;3.8086;4888204.00000000
12.08.2020 23:00:00;0.28320;0.03906;0.27832;0.00000;4.57031;33.7500;3.86719;13.0078;9.84375;0.0000;6.32813;3.5156;3.4180;16.3281;3.4375;3.7109;4891804.00000000
13.08.2020 00:00:00;0.27832;0.02441;0.27832;0.00000;4.21875;1.4063;4.57031;9.8438;4.92188;0.0000;4.21875;3.5156;3.4180;16.3281;3.3984;3.8086;4895404.00000000
13.08.2020 01:00:00;0.26855;0.03418;0.26367;0.00000;5.97656;357.1875;6.32813;15.8203;3.51563;0.0000;3.16406;3.6133;3.5156;16.4453;3.4766;3.6133;4899004.00000000
13.08.2020 02:00:00;0.24414;0.02441;0.24414;0.00000;4.92188;29.5313;4.57031;14.0625;5.62500;0.0000;5.62500;3.6133;3.5156;16.2695;3.4375;3.9063;4902604.00000000
13.08.2020 03:00:00;0.26855;0.02441;0.26855;0.00000;8.08594;52.0313;7.73438;12.6563;10.19531;0.0000;5.62500;3.6133;3.5156;15.9766;3.5156;3.9063;4906204.00000000
13.08.2020 04:00:00;0.27344;0.02441;0.27344;0.00000;6.67969;137.8125;6.32813;16.5234;7.03125;0.0000;7.03125;3.6133;3.6133;16.3281;3.5547;3.9063;4909804.00000000
13.08.2020 05:00:00;0.26855;0.03906;0.26367;0.00000;5.97656;229.2188;6.67969;15.1172;4.57031;0.0000;5.27344;3.7109;3.6133;16.7383;3.5547;4.1992;4913404.00000000
13.08.2020 06:00:00;0.20508;0.05371;0.20020;0.00000;5.97656;47.8125;5.27344;14.7656;4.57031;0.0000;9.49219;3.7109;3.5156;17.9102;3.3594;3.2227;4917004.00000000
13.08.2020 07:00:00;0.17090;0.03418;0.16602;0.00000;4.21875;2.8125;4.21875;11.2500;9.14063;0.0000;3.86719;3.7109;3.5156;16.4453;3.4766;4.5898;4920604.00000000
13.08.2020 08:00:00;0.18066;0.09766;0.15137;0.00000;352.26563;296.7188;355.42969;75.2344;3.16406;0.0000;340.31250;4.6875;4.1016;16.6797;3.4766;23.2422;4924204.00000000
13.08.2020 09:00:00;0.15625;0.08789;0.13184;0.00000;3.16406;0.0000;3.51563;68.9063;14.76563;0.0000;9.49219;4.9805;4.2969;15.9180;3.6719;24.4141;4927804.00000000
13.08.2020 10:00:00;0.10742;0.03906;0.09766;0.00000;10.19531;147.6563;3.16406;72.4219;5.62500;0.0000;130.42969;4.2969;3.9063;18.3789;3.6328;20.1172;4931404.00000000
13.08.2020 11:00:00;0.09277;0.02441;0.08789;0.00000;357.53906;336.0938;358.94531;19.3359;1.40625;0.0000;0.35156;4.1016;3.9063;16.2695;3.7500;3.9063;4935004.00000000
13.08.2020 12:00:00;0.09766;0.02441;0.09277;0.00000;0.35156;216.5625;2.10938;15.8203;8.43750;0.0000;358.94531;4.1992;4.0039;16.4453;3.8672;4.0039;4938604.00000000
13.08.2020 13:00:00;0.09277;0.03418;0.08301;0.00000;0.00000;146.2500;357.18750;15.8203;5.27344;0.0000;359.64844;4.4922;4.1016;15.8594;3.8672;3.9063;4942204.00000000
13.08.2020 14:00:00;0.08301;0.00488;0.08301;0.00000;357.53906;348.7500;357.53906;17.9297;357.89063;0.0000;0.70313;4.1016;4.0039;12.1094;3.9453;4.1992;4945804.00000000
13.08.2020 15:00:00;0.10254;0.00488;0.10254;0.00000;10.54688;47.8125;11.95313;53.4375;136.40625;0.0000;5.62500;4.0039;3.8086;13.0469;3.8281;4.1016;4949404.00000000
13.08.2020 16:00:00;0.09766;0.00488;0.09766;0.00000;38.67188;19.6875;38.67188;21.4453;41.83594;0.0000;96.32813;3.9063;3.7109;15.0391;3.7109;3.1250;4953004.00000000
13.08.2020 17:00:00;0.08301;0.01953;0.07813;0.00000;351.56250;40.7813;347.34375;51.6797;182.10938;0.0000;207.77344;4.1992;3.9063;17.2070;3.7500;3.3203;4956604.00000000
13.08.2020 18:00:00;0.08789;0.00977;0.08789;0.00000;337.85156;32.3438;335.74219;24.2578;300.23438;0.0000;2.46094;3.8086;3.5156;15.8008;3.4766;4.8828;4960204.00000000
13.08.2020 19:00:00;0.08301;0.00488;0.08301;0.00000;15.11719;14.0625;16.87500;17.5781;104.06250;0.0000;358.94531;4.0039;3.7109;14.8047;3.6719;5.3711;4963804.00000000
13.08.2020 20:00:00;0.12207;0.08789;0.08789;0.00000;337.50000;307.9688;343.12500;73.8281;0.35156;0.0000;343.82813;8.4961;7.2266;17.2070;5.3516;22.2656;4967404.00000000
13.08.2020 21:00:00;0.66895;0.65918;0.12207;0.00000;43.59375;45.0000;264.72656;66.0938;286.87500;0.0000;35.85938;20.2148;18.0664;21.4844;6.0156;24.4141;4971004.00000000
13.08.2020 22:00:00;0.26367;0.22461;0.13672;0.00000;272.10938;272.8125;277.38281;70.6641;201.44531;0.0000;229.57031;9.8633;6.9336;16.7969;3.8672;20.5078;4974604.00000000
13.08.2020 23:00:00;0.22949;0.17578;0.15137;0.00000;278.78906;281.2500;247.50000;74.8828;242.92969;0.0000;337.50000;6.1523;4.4922;16.7969;3.0078;22.7539;4978204.00000000
14.08.2020 00:00:00;0.24414;0.18555;0.15625;0.00000;267.18750;274.2188;251.36719;79.1016;251.01563;0.0000;336.09375;6.1523;4.4922;16.5625;2.9688;24.9023;4981804.00000000
14.08.2020 01:00:00;0.18066;0.13184;0.12207;0.00000;255.58594;243.2813;269.64844;71.0156;257.34375;0.0000;257.34375;6.0547;4.4922;15.8008;3.1250;24.9023;4985404.00000000
14.08.2020 02:00:00;0.16113;0.12207;0.10254;0.00000;292.14844;334.6875;291.09375;77.3438;265.78125;0.0000;151.17188;7.1289;5.2734;16.0938;3.5156;18.6523;4989004.00000000
14.08.2020 03:00:00;0.18555;0.15137;0.10742;0.00000;241.17188;225.0000;294.96094;74.8828;269.64844;0.0000;237.30469;8.0078;5.6641;16.2695;3.3984;24.9023;4992604.00000000
14.08.2020 04:00:00;0.28809;0.24414;0.15137;0.00000;186.67969;167.3438;334.68750;74.1797;270.70313;0.0000;226.40625;9.3750;6.7383;15.6250;3.7500;24.9023;4996204.00000000
14.08.2020 05:00:00;0.27344;0.23438;0.14648;0.00000;9.84375;15.4688;315.35156;78.0469;256.99219;0.0000;87.18750;9.4727;6.8359;15.6836;3.8672;20.5078;4999804.00000000
14.08.2020 06:00:00;0.22949;0.19043;0.12695;0.00000;104.41406;78.7500;189.14063;67.1484;254.17969;0.0000;97.38281;8.8867;6.4453;15.9766;3.8672;21.7773;5003404.00000000
14.08.2020 07:00:00;0.28809;0.23438;0.16113;0.00000;221.83594;213.7500;279.49219;71.0156;246.09375;0.0000;222.89063;8.4961;6.0547;16.2695;3.5938;24.9023;5007004.00000000
14.08.2020 08:00:00;0.30273;0.24414;0.17578;0.00000;104.06250;113.9063;352.26563;78.7500;246.79688;0.0000;227.81250;8.2031;5.8594;15.5078;3.5547;24.9023;5010604.00000000
14.08.2020 09:00:00;0.27344;0.20020;0.18555;0.00000;216.21094;101.2500;246.44531;70.3125;249.25781;0.0000;17.22656;6.0547;4.5898;16.3281;3.1641;21.7773;5014204.00000000
14.08.2020 10:00:00;0.30273;0.23926;0.18066;0.00000;304.80469;42.1875;268.94531;68.2031;236.95313;0.0000;40.42969;7.8125;5.4688;16.6211;3.4375;23.8281;5017804.00000000
14.08.2020 11:00:00;0.28809;0.23926;0.16113;0.00000;241.17188;244.6875;231.32813;75.2344;249.96094;0.0000;339.96094;8.3984;5.7617;17.6172;3.4375;24.4141;5021404.00000000
14.08.2020 12:00:00;0.26855;0.19531;0.18555;0.00000;305.50781;306.5625;303.75000;70.6641;252.07031;0.0000;300.23438;6.2500;4.5898;16.0352;3.2031;23.8281;5025004.00000000
14.08.2020 13:00:00;0.29297;0.20508;0.20508;0.00000;180.35156;167.3438;234.14063;67.1484;220.42969;0.0000;172.26563;5.4688;4.0039;15.6836;2.9297;24.9023;5028604.00000000
14.08.2020 14:00:00;0.32715;0.20996;0.25391;0.00000;248.20313;109.6875;249.60938;60.1172;233.78906;0.0000;18.98438;4.4922;3.6133;15.2734;2.8125;17.6758;5032204.00000000
14.08.2020 15:00:00;0.33691;0.20508;0.26855;0.00000;290.74219;8.4375;252.42188;71.7188;239.41406;0.0000;283.00781;4.2969;3.4180;15.8594;2.7734;17.3828;5035804.00000000
14.08.2020 16:00:00;0.47852;0.37109;0.30762;0.60059;41.48438;46.4063;252.77344;69.9609;225.35156;21.2891;20.39063;5.9570;4.2969;17.2070;2.8125;20.8984;5039404.00000000
14.08.2020 17:00:00;0.52734;0.40527;0.34180;0.68115;302.69531;0.0000;248.55469;64.6875;234.49219;19.2383;339.96094;5.9570;4.3945;18.1445;2.8516;22.7539;5043004.00000000
14.08.2020 18:00:00;0.41504;0.21973;0.35156;0.62988;244.33594;265.7813;233.43750;73.1250;227.46094;16.7969;283.35938;3.9063;3.3203;16.5625;2.8516;24.4141;5046604.00000000
14.08.2020 19:00:00;0.36621;0.19043;0.31250;0.48340;214.10156;246.0938;211.64063;72.4219;213.39844;18.1641;225.70313;3.9063;3.3203;14.5703;2.8906;24.9023;5050204.00000000
14.08.2020 20:00:00;0.38086;0.21973;0.31250;0.57129;215.15625;99.8438;233.08594;67.5000;214.45313;18.9453;174.02344;4.2969;3.5156;15.0977;2.9297;23.2422;5053804.00000000
14.08.2020 21:00:00;0.41992;0.24414;0.34180;0.50537;247.14844;23.9063;229.21875;75.9375;216.56250;20.0195;14.06250;4.2969;3.5156;15.8594;2.8906;24.4141;5057404.00000000
14.08.2020 22:00:00;0.47363;0.33203;0.33203;0.65186;276.32813;310.7813;230.27344;67.1484;218.32031;18.3594;336.79688;5.0781;3.9063;16.0938;2.8125;20.5078;5061004.00000000
14.08.2020 23:00:00;0.40039;0.25391;0.31250;0.56396;232.73438;232.0313;223.24219;78.0469;215.50781;20.4102;278.78906;4.3945;3.5156;16.7969;2.7734;24.9023;5064604.00000000
15.08.2020 00:00:00;0.37109;0.22461;0.29785;0.51270;202.14844;174.3750;218.67188;77.6953;209.53125;11.8164;209.53125;4.2969;3.4180;15.9766;2.8125;24.4141;5068204.00000000
15.08.2020 01:00:00;0.35645;0.22461;0.27832;0.00000;246.09375;253.1250;228.51563;68.2031;215.15625;0.0000;292.85156;4.4922;3.6133;16.7969;2.8125;24.9023;5071804.00000000
15.08.2020 02:00:00;0.38086;0.23926;0.29297;0.44678;240.11719;247.5000;232.73438;76.6406;215.15625;11.7188;203.90625;4.5898;3.7109;15.9180;2.8516;24.4141;5075404.00000000
15.08.2020 03:00:00;0.41016;0.26367;0.31250;0.46875;248.55469;43.5938;233.08594;79.8047;233.43750;10.0586;30.93750;4.5898;3.7109;15.6836;2.8516;22.7539;5079004.00000000
15.08.2020 04:00:00;0.41016;0.25879;0.31738;0.54199;279.14063;320.6250;236.60156;70.6641;219.02344;16.9922;353.67188;4.5898;3.7109;15.9766;2.9297;15.7227;5082604.00000000
15.08.2020 05:00:00;0.47852;0.29297;0.38086;0.71045;230.27344;99.8438;233.78906;72.7734;222.53906;14.7461;218.32031;4.5898;3.7109;15.5078;2.9688;22.7539;5086204.00000000
15.08.2020 06:00:00;0.51270;0.30273;0.41504;0.84229;291.79688;0.0000;238.00781;73.8281;221.48438;15.1367;336.09375;4.5898;3.7109;15.5078;3.0469;17.0898;5089804.00000000
15.08.2020 07:00:00;0.58594;0.36133;0.45898;0.79102;160.31250;60.4688;209.17969;70.3125;216.91406;12.4023;86.13281;4.6875;3.8086;15.3906;3.0469;16.2109;5093404.00000000
15.08.2020 08:00:00;0.55664;0.35156;0.42969;0.87158;236.60156;7.0313;220.78125;74.8828;209.53125;12.5000;340.66406;4.7852;3.9063;17.0313;3.0078;18.2617;5097004.00000000
15.08.2020 09:00:00;0.61523;0.48340;0.38086;0.93018;238.00781;241.8750;220.78125;70.6641;220.78125;18.2617;229.92188;6.5430;4.6875;18.4961;2.9688;24.9023;5100604.00000000
15.08.2020 10:00:00;0.59570;0.36621;0.46875;0.87158;251.36719;295.3125;230.27344;66.7969;232.73438;9.8633;19.33594;4.4922;3.7109;16.1523;2.9297;17.9688;5104204.00000000
15.08.2020 11:00:00;0.67871;0.47363;0.48340;0.84961;174.37500;133.5938;227.10938;71.3672;234.84375;21.1914;136.40625;5.2734;4.1016;18.6719;2.9297;23.2422;5107804.00000000
15.08.2020 12:00:00;0.48828;0.31738;0.37109;0.61523;243.28125;250.3125;233.08594;73.1250;222.18750;17.3828;238.71094;4.7852;3.9063;16.4453;3.0078;16.7969;5111404.00000000
15.08.2020 13:00:00;0.38574;0.21484;0.32227;0.54199;256.99219;16.8750;239.06250;67.8516;231.32813;17.6758;46.05469;4.1992;3.5156;15.4492;2.9688;24.9023;5115004.00000000
15.08.2020 14:00:00;0.38086;0.21484;0.31738;0.52734;260.85938;279.8438;245.39063;73.4766;229.57031;22.9492;278.08594;4.5898;3.8086;16.5625;3.1641;23.8281;5118604.00000000
15.08.2020 15:00:00;0.43945;0.23926;0.37109;0.66650;224.64844;178.5938;246.09375;68.9063;236.95313;20.8984;226.75781;4.1992;3.5156;16.1523;2.9688;22.7539;5122204.00000000
15.08.2020 16:00:00;0.42480;0.26855;0.33203;0.55664;284.41406;331.8750;250.31250;65.0391;234.14063;16.3086;358.94531;4.7852;3.8086;17.1484;2.9688;23.8281;5125804.00000000
15.08.2020 17:00:00;0.41504;0.23926;0.33691;0.61523;283.35938;322.0313;258.39844;63.6328;230.27344;16.0156;337.85156;4.4922;3.7109;15.2148;3.0469;12.7930;5129404.00000000
15.08.2020 18:00:00;0.48340;0.33203;0.35156;0.86426;333.98438;1.4063;254.88281;73.8281;237.65625;16.1133;18.98438;5.4688;4.2969;15.9180;3.1250;17.0898;5133004.00000000
15.08.2020 19:00:00;0.46387;0.27832;0.37109;0.68115;167.69531;157.5000;263.67188;75.5859;245.39063;12.8906;162.07031;4.8828;3.9063;16.2695;3.1641;24.9023;5136604.00000000
15.08.2020 20:00:00;0.45410;0.28320;0.35645;0.63721;234.84375;184.2188;263.32031;78.7500;242.57813;13.3789;234.49219;4.8828;3.9063;16.4453;3.0859;17.9688;5140204.00000000
15.08.2020 21:00:00;0.42480;0.23926;0.35645;0.62988;293.55469;317.8125;266.48438;70.6641;242.57813;24.0234;327.30469;4.3945;3.7109;14.8047;3.1250;24.9023;5143804.00000000
15.08.2020 22:00:00;0.38086;0.22949;0.30273;0.69580;249.60938;229.2188;266.13281;72.7734;243.28125;23.2422;248.90625;4.8828;4.0039;16.0352;3.2031;20.1172;5147404.00000000
15.08.2020 23:00:00;0.35156;0.20996;0.28809;0.49072;289.33594;300.9375;276.32813;69.2578;254.88281;18.1641;339.60938;4.8828;4.0039;16.3867;3.2422;24.9023;5151004.00000000
16.08.2020 00:00:00;0.31738;0.15137;0.27832;0.42480;301.64063;329.0625;289.68750;73.4766;251.71875;10.1563;323.08594;4.3945;3.8086;14.9219;3.3594;24.9023;5154604.00000000
16.08.2020 01:00:00;0.29297;0.14648;0.25391;0.00000;305.15625;161.7188;312.89063;66.4453;300.93750;0.0000;124.45313;4.6875;4.0039;16.0352;3.4375;24.9023;5158204.00000000
16.08.2020 02:00:00;0.25391;0.11719;0.22461;0.00000;341.36719;309.3750;343.82813;72.7734;326.25000;0.0000;195.46875;4.5898;4.0039;16.2109;3.5547;22.2656;5161804.00000000
16.08.2020 03:00:00;0.29785;0.10742;0.27344;0.45410;355.78125;56.2500;350.15625;72.4219;326.25000;4.1016;42.18750;4.4922;4.0039;15.5078;3.7500;24.9023;5165404.00000000
16.08.2020 04:00:00;0.26855;0.06836;0.25879;0.00000;340.66406;262.9688;343.12500;18.6328;307.96875;0.0000;352.96875;4.1992;3.9063;15.2148;3.7500;3.3203;5169004.00000000
16.08.2020 05:00:00;0.23438;0.04883;0.22461;0.00000;342.07031;323.4375;342.42188;37.2656;338.90625;0.0000;311.13281;4.4922;4.1016;11.6406;4.0234;8.7891;5172604.00000000
16.08.2020 06:00:00;0.22949;0.04883;0.22461;0.00000;338.20313;309.3750;337.85156;37.9688;325.19531;0.0000;311.48438;4.5898;4.1992;11.4063;4.1406;8.6914;5176204.00000000
16.08.2020 07:00:00;0.20020;0.04883;0.19531;0.00000;338.20313;306.5625;339.60938;35.5078;305.15625;0.0000;329.76563;4.9805;4.4922;12.0508;4.3750;8.1055;5179804.00000000
16.08.2020 08:00:00;0.20996;0.04883;0.20508;0.00000;351.91406;345.9375;351.91406;29.5313;323.08594;0.0000;352.61719;5.0781;4.4922;12.1680;4.4141;8.1055;5183404.00000000
16.08.2020 09:00:00;0.21973;0.04883;0.21484;0.00000;350.15625;336.0938;350.50781;32.3438;348.04688;0.0000;345.23438;5.0781;4.5898;12.1680;4.5313;8.8867;5187004.00000000
16.08.2020 10:00:00;0.21973;0.03906;0.21484;0.00000;344.88281;306.5625;345.58594;28.4766;355.78125;0.0000;333.28125;5.3711;4.8828;12.2852;4.8047;8.9844;5190604.00000000
16.08.2020 11:00:00;0.22461;0.05859;0.21973;0.00000;336.79688;313.5938;337.50000;26.3672;322.38281;0.0000;331.17188;5.4688;4.8828;11.1133;4.7266;7.9102;5194204.00000000
16.08.2020 12:00:00;0.23438;0.06836;0.22461;0.00000;348.04688;331.8750;349.10156;22.1484;0.35156;0.0000;344.53125;5.9570;5.4688;10.9375;5.2344;9.2773;5197804.00000000
16.08.2020 13:00:00;0.30273;0.09766;0.28809;0.39551;354.72656;354.3750;354.72656;26.3672;356.13281;12.6953;352.61719;6.3477;5.8594;10.5859;5.6250;9.7656;5201404.00000000
16.08.2020 14:00:00;0.26855;0.09277;0.24902;0.00000;0.35156;358.5938;0.70313;21.4453;6.67969;0.0000;359.64844;6.1523;5.5664;10.8203;5.3125;9.5703;5205004.00000000
16.08.2020 15:00:00;0.28809;0.12207;0.25879;0.00000;4.57031;4.2188;4.92188;15.4688;15.82031;0.0000;4.57031;6.8359;6.2500;10.6445;5.8203;9.1797;5208604.00000000
16.08.2020 16:00:00;0.29297;0.12207;0.26855;0.00000;6.67969;8.4375;5.62500;23.2031;20.03906;0.0000;4.92188;6.8359;6.1523;12.1680;5.7031;9.9609;5212204.00000000
16.08.2020 17:00:00;0.40039;0.22461;0.33203;0.51270;20.03906;26.7188;13.71094;18.6328;15.46875;10.9375;13.35938;7.2266;6.2500;11.6992;5.4297;10.1563;5215804.00000000
16.08.2020 18:00:00;0.38086;0.20996;0.31738;0.55664;11.25000;19.6875;5.97656;41.4844;11.25000;10.6445;7.73438;6.4453;5.2734;12.5781;4.5703;10.0586;5219404.00000000
16.08.2020 19:00:00;0.46875;0.21484;0.41504;0.68848;9.49219;18.2813;6.32813;42.8906;11.60156;10.0586;9.14063;5.3711;4.3945;13.4570;3.9844;9.7656;5223004.00000000
16.08.2020 20:00:00;0.47852;0.20508;0.43457;0.95215;3.51563;345.9375;6.67969;45.3516;11.95313;8.3984;6.32813;4.6875;4.0039;14.1016;3.6719;8.3008;5226604.00000000
16.08.2020 21:00:00;0.48828;0.18066;0.45898;0.72510;5.27344;5.6250;6.32813;46.4063;24.96094;8.5938;0.00000;4.2969;3.8086;13.8672;3.5156;8.7891;5230204.00000000
16.08.2020 22:00:00;0.49316;0.19043;0.45410;0.63721;15.46875;90.0000;8.43750;65.0391;22.50000;6.8359;157.50000;4.3945;3.8086;14.5117;3.5156;24.9023;5233804.00000000
16.08.2020 23:00:00;0.49316;0.18555;0.45898;0.66650;4.21875;284.0625;14.06250;47.8125;32.69531;11.2305;15.82031;4.5898;4.0039;14.8047;3.7109;8.7891;5237404.00000000
17.08.2020 00:00:00;0.47363;0.20996;0.42480;0.62256;17.22656;46.4063;14.76563;61.8750;27.42188;10.0586;29.88281;5.0781;4.1992;14.6875;3.8281;9.7656;5241004.00000000
17.08.2020 01:00:00;0.48340;0.20996;0.43457;0.61523;17.92969;247.5000;21.79688;73.8281;47.46094;7.9102;198.28125;4.4922;3.9063;15.9766;3.5156;23.2422;5244604.00000000
17.08.2020 02:00:00;0.50293;0.24414;0.44434;0.68848;12.65625;18.2813;15.11719;76.6406;30.23438;9.0820;6.32813;4.9805;4.1992;16.0352;3.7109;23.8281;5248204.00000000
17.08.2020 03:00:00;0.43457;0.20508;0.38574;0.64453;18.28125;25.3125;21.44531;63.2813;17.92969;13.4766;41.13281;5.0781;4.2969;14.9219;3.8672;9.2773;5251804.00000000
17.08.2020 04:00:00;0.43457;0.23438;0.37109;0.59326;15.82031;22.5000;13.00781;68.5547;11.25000;19.7266;26.71875;5.3711;4.5898;15.3906;3.9063;24.9023;5255404.00000000
17.08.2020 05:00:00;0.59082;0.42480;0.41504;0.80566;10.54688;244.6875;21.44531;79.4531;27.07031;24.1211;273.51563;7.2266;5.4688;19.7852;3.8672;23.8281;5259004.00000000
17.08.2020 06:00:00;0.48340;0.21484;0.42969;0.70313;22.14844;56.2500;15.46875;75.9375;16.52344;9.5703;36.91406;5.0781;4.3945;17.2656;3.9844;23.8281;5262604.00000000
17.08.2020 07:00:00;0.49805;0.19531;0.45898;0.73242;24.60938;81.5625;17.22656;36.2109;15.11719;9.8633;22.14844;4.8828;4.3945;15.5078;4.0234;8.5938;5266204.00000000
17.08.2020 08:00:00;0.53223;0.20508;0.48828;0.80566;17.92969;56.2500;11.25000;13.0078;10.54688;10.3516;7.03125;4.8828;4.3945;15.6836;4.0625;4.1992;5269804.00000000
17.08.2020 09:00:00;0.45898;0.15137;0.42969;0.56396;7.38281;347.3438;9.49219;16.1719;7.03125;9.6680;8.08594;4.6875;4.2969;16.3867;4.0234;4.4922;5273404.00000000
17.08.2020 10:00:00;0.50781;0.16602;0.47852;0.68115;9.49219;95.6250;2.81250;13.7109;7.38281;4.4922;5.27344;4.7852;4.2969;15.2734;4.0625;4.0039;5277004.00000000
17.08.2020 11:00:00;0.55664;0.17578;0.52734;0.82031;4.92188;174.3750;4.57031;13.0078;13.35938;10.4492;5.97656;4.3945;4.0039;15.6250;3.7891;4.0039;5280604.00000000
17.08.2020 12:00:00;0.68359;0.19531;0.65918;1.04736;5.62500;140.6250;1.75781;18.6328;12.65625;6.5430;0.00000;4.2969;4.0039;15.6250;3.7891;4.3945;5284204.00000000
17.08.2020 13:00:00;0.67871;0.20996;0.64453;0.96680;8.08594;135.0000;4.57031;17.5781;10.89844;5.1758;0.00000;4.2969;4.0039;15.8594;3.7891;4.1992;5287804.00000000
17.08.2020 14:00:00;0.70313;0.21973;0.66406;1.16455;3.16406;329.0625;4.57031;17.9297;9.14063;4.8828;2.10938;4.3945;4.0039;15.2148;3.8281;4.5898;5291404.00000000
17.08.2020 15:00:00;0.68848;0.21973;0.64941;0.82764;2.46094;195.4688;3.86719;21.7969;14.06250;5.5664;2.81250;4.3945;4.0039;14.5703;3.8281;4.9805;5295004.00000000
17.08.2020 16:00:00;0.70313;0.26367;0.64941;0.97412;8.78906;35.1563;5.97656;18.6328;14.41406;4.4922;3.16406;4.6875;4.1992;14.4531;3.9453;4.7852;5298604.00000000
17.08.2020 17:00:00;0.75684;0.19531;0.73242;1.34766;3.16406;286.8750;4.57031;17.5781;16.52344;4.8828;1.75781;4.4922;4.1016;15.0391;4.0234;5.1758;5302204.00000000
17.08.2020 18:00:00;0.84961;0.22949;0.81543;1.31104;7.73438;299.5313;9.14063;22.5000;17.22656;4.8828;8.08594;4.5898;4.2969;15.1563;4.1406;5.1758;5305804.00000000
17.08.2020 19:00:00;0.85449;0.21973;0.83008;1.32568;9.49219;23.9063;9.14063;16.8750;17.22656;4.8828;6.67969;4.8828;4.5898;13.3398;4.4531;4.9805;5309404.00000000
17.08.2020 20:00:00;0.90820;0.19531;0.88867;1.42090;7.03125;28.1250;5.97656;13.7109;12.65625;5.8594;5.27344;4.9805;4.6875;15.0977;4.5313;5.3711;5313004.00000000
17.08.2020 21:00:00;0.80078;0.18066;0.78125;1.17188;6.67969;36.5625;5.27344;19.3359;15.82031;6.9336;1.05469;4.7852;4.4922;14.2773;4.3750;5.8594;5316604.00000000
17.08.2020 22:00:00;0.82031;0.14648;0.80566;1.09131;4.92188;11.2500;4.92188;19.3359;2.81250;7.9102;4.92188;5.0781;4.7852;13.9258;4.7266;5.6641;5320204.00000000
17.08.2020 23:00:00;0.80566;0.16113;0.78613;1.13525;5.27344;25.3125;4.21875;12.3047;10.19531;5.2734;1.40625;5.1758;4.8828;12.1680;4.8047;6.0547;5323804.00000000
18.08.2020 00:00:00;0.77148;0.09766;0.76660;1.16455;2.46094;12.6563;2.10938;15.1172;7.03125;5.2734;2.10938;5.3711;5.0781;12.3438;5.0781;6.3477;5327404.00000000
18.08.2020 01:00:00;0.75195;0.07813;0.74707;1.03271;0.70313;4.2188;0.35156;11.6016;356.83594;6.3477;0.35156;5.2734;5.0781;12.5195;5.0000;6.2500;5331004.00000000
18.08.2020 02:00:00;0.67871;0.11230;0.66895;1.00342;2.10938;5.6250;1.75781;12.6563;3.86719;5.1758;359.64844;5.2734;4.9805;11.1133;4.9219;5.8594;5334604.00000000
18.08.2020 03:00:00;0.63477;0.07813;0.62988;0.88623;1.05469;1.4063;1.05469;10.8984;0.35156;5.6641;0.70313;5.3711;5.0781;10.8789;5.0391;5.9570;5338204.00000000
18.08.2020 04:00:00;0.61035;0.09766;0.60059;0.88623;1.75781;1.4063;1.75781;15.1172;5.27344;6.2500;359.64844;5.5664;5.2734;10.8203;5.2344;7.9102;5341804.00000000
18.08.2020 05:00:00;0.59082;0.05859;0.58594;0.82764;1.40625;2.8125;1.40625;8.4375;8.78906;5.9570;359.29688;5.5664;5.2734;11.0547;5.2734;6.3477;5345404.00000000
18.08.2020 06:00:00;0.62012;0.08301;0.61523;1.05469;1.40625;1.4063;1.40625;10.8984;7.73438;5.8594;2.10938;5.6641;5.3711;10.9375;5.3906;6.3477;5349004.00000000
18.08.2020 07:00:00;0.62988;0.07813;0.62500;0.84229;5.62500;5.6250;5.62500;13.3594;9.14063;6.8359;8.43750;5.6641;5.3711;10.7031;5.3516;5.8594;5352604.00000000
18.08.2020 08:00:00;0.66406;0.08789;0.65918;1.09863;3.51563;358.5938;3.86719;11.9531;5.27344;6.5430;3.86719;5.6641;5.3711;10.8789;5.3516;6.4453;5356204.00000000
